x (mm),y (mm),Spec 11000000.0Hz,Spec 12000000.0Hz,Spec 13000000.0Hz
123.50000700000001,75.44476275000001,(-30445.351288542617-6837.403116865817j),(-11593.857550884022-8927.263814082165j),(-3639.4739795946625-8819.432833457133j)
123.50000700000001,75.578541375,(-29907.630207807713-8937.01999782833j),(-10890.112997783848-9779.529476494989j),(-2906.269993902737-9087.043656003209j)
123.50000700000001,75.6968895,(-30536.435526938436-6500.45579706786j),(-11707.237786738693-8780.910863110306j),(-3753.3696375800073-8767.390014787392j)
123.50000700000001,75.816380625,(-30449.409695012007-7218.626620255129j),(-11492.484620009447-9079.218933608365j),(-3511.0192543484973-8873.523152148062j)
123.50000700000001,75.948301875,(-30622.435484571197-6554.334496505206j),(-11710.714905046627-8791.386057446112j),(-3753.5918876192572-8767.329271008668j)
123.50000700000001,76.08150900000001,(-30661.720223320182-6552.863765042739j),(-11722.188136650318-8794.311093429631j),(-3752.2997197197483-8771.674625185555j)
123.50000700000001,76.213192125,(-30825.470706206677-5872.039599828027j),(-11930.93109837978-8501.402160439386j),(-3988.475303512192-8665.614373167733j)
123.50000700000001,76.34758987500001,(-30813.81339738726-5888.706662284774j),(-11931.64408211314-8498.269646402226j),(-3988.640460113317-8658.92981945458j)
123.50000700000001,76.46550937500001,(-30803.985016068542-6256.6802409545235j),(-11832.627705178122-8656.811057498602j),(-3870.889160578121-8718.904889720852j)
123.50000700000001,76.584381375,(-30539.810476652274-7311.21041938334j),(-11487.079339297516-9093.673540800391j),(-3512.4586499835373-8862.260221248356j)
123.50000700000001,76.71730275,(-30801.148423425453-6244.129190407678j),(-11831.32718327348-8656.354531099863j),(-3870.30060929893-8718.30297893799j)
123.50000700000001,76.85022412500001,(-30893.21501187297-5913.3405144427925j),(-11940.342027883764-8510.236089228916j),(-3987.3982078703284-8661.368441732177j)
123.50000700000001,76.981812,(-30228.60982866829-8749.509416210782j),(-11025.150546638444-9661.808145274199j),(-3023.2138020821712-9036.569074612613j)
123.50000700000001,77.114923875,(-30748.40471048395-7034.703258003302j),(-11616.911228752688-8955.929490384828j),(-3627.1126095260215-8811.743859062568j)
123.50000700000001,77.233986375,(-30375.027040193432-8862.35581245014j),(-11029.452193065921-9673.188249470664j),(-3020.4652391303534-9031.846125325947j)
123.50000700000001,77.36766975,(-30471.621036172714-8527.69662242471j),(-11145.019549988145-9539.216644064476j),(-3139.8794522516973-8988.866946918934j)
123.50000700000001,77.49921,(-30361.722021195514-8871.922833636203j),(-11028.752505396176-9676.74124703443j),(-3019.3666636427206-9031.001167358254j)
123.50000700000001,77.631464625,(-30464.783548002273-8530.288203663174j),(-11143.630520995881-9542.456105736248j),(-3141.5188396464423-8994.939248795215j)
123.50000700000001,77.77648275,(-30889.128997195483-6744.341245423844j),(-11724.383570845017-8822.286570174063j),(-3746.9321099694334-8759.078299385747j)
123.50000700000001,77.909023125,(-30946.90861319389-6383.136873719208j),(-11831.51643310806-8666.331672174674j),(-3867.0488264944984-8701.58678435265j)
123.50000700000001,78.041611125,(-30626.25630085465-7788.168999754511j),(-11385.121540766193-9253.99117251829j),(-3390.940951593524-8904.826451336368j)
123.50000700000001,78.174675375,(-30759.06608380823-7459.265646796712j),(-11505.260354242435-9115.801120826634j),(-3503.0070051540833-8859.806517206302j)
123.50000700000001,78.29392837500001,(-30938.40605677604-6784.314929903029j),(-11725.151715477603-8825.571756331066j),(-3741.918598360397-8756.254379454605j)
123.50000700000001,78.41260987500002,(-30889.946169944138-7139.757105281084j),(-11617.635425473689-8979.604443625489j),(-3622.9776435651265-8809.261466018237j)
123.50000700000001,78.545197875,(-30714.060765397397-7868.552029519466j),(-11391.12881670954-9265.486363726077j),(-3384.1668829706787-8901.143142948173j)
123.50000700000001,78.678452625,(-30283.91125798404-9265.994471046757j),(-10898.012866710687-9820.352068399314j),(-2894.7999445048704-9069.623640546037j)
123.50000700000001,78.810469125,(-30563.274032121426-8198.715314735126j),(-11263.792342473895-9402.19575610799j),(-3260.850035627118-8949.205182532198j)
123.50000700000001,78.95586825000001,(-30749.991633188-7467.393315331752j),(-11502.290914934125-9123.111270166548j),(-3499.559472149679-8864.465223442789j)
123.50000700000001,79.0748355,(-30705.489214005236-7470.177493498838j),(-11493.012418917564-9119.849661481629j),(-3502.7561972789067-8856.659230404706j)
123.50000700000001,79.19427900000001,(-30927.13775631405-6385.451671140336j),(-11831.32276078318-8677.112658995145j),(-3863.1264945872745-8713.82396711531j)
123.50000700000001,79.327200375,(-30996.892567432544-5646.704714468119j),(-12038.074306274597-8364.885586327278j),(-4094.5584902938103-8601.462403180081j)
123.50000700000001,79.45974075000001,(-30684.470801100597-7067.563918796696j),(-11605.076663930415-8966.094565665415j),(-3624.7248107668943-8818.250114264536j)
123.50000700000001,79.579136625,(-30092.072690704394-9175.102630515838j),(-10884.457901837843-9809.600891951668j),(-2892.4715585845825-9078.304145138649j)
123.50000700000001,79.724392875,(-30408.297380090917-8132.792696629456j),(-11263.136978145892-9402.945223887626j),(-3263.1097926328957-8963.462983833582j)
123.50000700000001,79.8440745,(-30326.41098239693-8101.0167560580985j),(-11242.927174013927-9389.870329253838j),(-3260.264132942682-8957.670587370862j)
123.50000700000001,79.97599575,(-30303.60211354275-8078.2213901582945j),(-11250.978105983184-9394.955097650172j),(-3260.848237818551-8965.701784704885j)
123.50000700000001,80.1088695,(-30542.8096947276-7029.79858704519j),(-11587.547386483235-8957.863606520517j),(-3627.310088388401-8820.641519057457j)
123.50000700000001,80.227693875,(-30188.978935800038-8428.992117302347j),(-11128.783593732604-9535.94957561257j),(-3139.766827515149-9009.334477276036j)
123.50000700000001,80.36013900000002,(-30477.98875421955-7373.398161902294j),(-11483.501144137805-9105.045880326561j),(-3503.68581917972-8873.83299741028j)
123.50000700000001,80.493155625,(-30260.755041017757-8069.0327305030105j),(-11245.373355562442-9384.076106513254j),(-3263.631283486131-8959.68596695621j)
123.50000700000001,80.626219875,(-30401.524190585907-7342.596203195609j),(-11474.658907458843-9097.84493073056j),(-3506.009142291643-8871.528434931824j)
123.50000700000001,80.770857,(-29922.96567136556-9084.825619665655j),(-10882.157063287952-9801.286658547719j),(-2893.691166671897-9084.384438513787j)
123.50000700000001,80.89001475,(-30392.02723993012-7339.425174551711j),(-11472.22777383713-9099.863659511131j),(-3505.874614746562-8870.98127670377j)
123.50000700000001,81.00936300000001,(-30012.7675143229-8735.11389071259j),(-10999.729989448497-9662.384004080308j),(-3020.9849260109577-9046.633999671056j)
123.50000700000001,81.14171287500001,(-30027.153127989106-8753.570413579822j),(-10997.914900651438-9665.727182047263j),(-3018.4590637407014-9049.377490870796j)
123.50000700000001,81.27430087500001,(-30038.985926513247-8775.8900626036j),(-10998.044255673723-9665.47281102662j),(-3015.5771299063263-9047.385717571891j)
123.50000700000001,81.39364912500001,(-29935.7045699816-9130.625936624212j),(-10877.06441577784-9804.445076461423j),(-2892.775032428892-9088.890501555483j)
123.50000700000001,81.526713375,(-30254.364701776856-8098.036018028066j),(-11242.408725690819-9394.430404306491j),(-3263.1690057571386-8963.561736140977j)
123.50000700000001,81.64534725,(-30897.09464516403-5276.344977500607j),(-12131.789238225108-8220.644710954744j),(-4213.177164854258-8559.25786056874j)
123.50000700000001,81.764505,(-30701.509693013446-6375.580309803156j),(-11809.362888168926-8673.110757802036j),(-3861.773983132384-8722.609928763915j)
123.50000700000001,81.884662875,(-30286.485743277663-8131.932720593432j),(-11239.104764275784-9397.098638597872j),(-3259.9159789935993-8963.21856866377j)
123.50000700000001,82.016584125,(-30577.744730045157-7097.04114036675j),(-11590.298613177993-8970.455713553387j),(-3625.057962669218-8822.511400575328j)
123.50000700000001,82.149172125,(-30551.434430542093-7477.791932935979j),(-11479.274867913482-9118.433235357947j),(-3502.9526044902022-8869.378794349639j)
123.50000700000001,82.282141125,(-30786.008569261787-6819.176639899757j),(-11711.830873838155-8837.116610950434j),(-3741.360263916834-8771.804214980133j)
123.50000700000001,82.413395625,(-30727.0274704201-7577.178483686368j),(-11494.09243900379-9134.119537235885j),(-3496.565073394403-8866.093856437998j)
123.50000700000001,82.53388687500001,(-30678.421608250632-7977.473165038875j),(-11376.528054959836-9286.596933953526j),(-3376.174116489205-8905.719535325503j)
123.50000700000001,82.666474875,(-31126.441280890154-6227.9406793574635j),(-11933.137196100884-8553.301202245559j),(-3972.6179189692516-8650.16094631816j)
123.50000700000001,82.785156375,(-31157.783461221312-6221.355867613711j),(-11943.155724682976-8558.90384333688j),(-3966.5385321184417-8655.091498415593j)
123.50000700000001,82.90383787500001,(-30941.04559358674-7300.813811140057j),(-11610.264619071026-8998.054140185783j),(-3612.3713662895643-8808.338458230459j)
123.50000700000001,83.036997375,(-31058.211735523997-6958.563422916847j),(-11729.032438607119-8860.918028227967j),(-3732.8390824628436-8761.747052771734j)
123.50000700000001,83.16868050000001,(-30906.3664217361-7707.828487498322j),(-11496.983506526969-9148.084614549422j),(-3493.6763519089664-8851.144457406233j)
123.50000700000001,83.28788587500001,(-31155.903329033667-7050.555968629077j),(-11723.977589475475-8864.537482156898j),(-3729.546504309452-8751.854059100426j)
123.50000700000001,83.434380375,(-31422.445012506992-6358.859529761436j),(-11957.022135189412-8575.595008517994j),(-3962.1293340733037-8643.870338142222j)
123.50000700000001,83.553061875,(-31263.507022812424-7515.089353567051j),(-11621.371623521803-9022.54997710892j),(-3608.6493868501884-8788.639500962308j)
123.50000700000001,83.68598324999999,(-31519.209323410432-6844.026078236654j),(-11847.358009138872-8730.736340910315j),(-3845.3560247956075-8679.491549136812j)
123.50000700000001,83.8179045,(-31534.000355749395-7251.033537508569j),(-11739.692121777567-8889.720987449806j),(-3723.9473968556163-8730.49092952138j)
123.50000700000001,83.950825875,(-31827.498807409618-6203.152623647371j),(-12074.033123098947-8441.027909905133j),(-4075.030677084006-8563.542058736086j)
123.50000700000001,84.0834615,(-31370.391774981574-8417.45522864916j),(-11400.95285032869-9323.029413851502j),(-3366.218555110946-8862.074228441728j)
123.50000700000001,84.21595425,(-31944.36139117828-6238.450469313522j),(-12085.204752536143-8446.68119917699j),(-4074.657681331577-8561.295208795751j)
123.50000700000001,84.33463575000002,(-32024.680729964493-5891.754486925578j),(-12185.171820091666-8292.182903414778j),(-4192.348204184002-8496.97337871054j)
123.50000700000001,84.46831912500001,(-32117.16504452003-5543.278189016982j),(-12280.630276477581-8141.418365340593j),(-4303.292784977324-8436.99003317796j)
123.50000700000001,84.599573625,(-31801.13107896687-7416.831516142553j),(-11747.582242860586-8894.50641225675j),(-3719.9822251297032-8709.205093374385j)
123.50000700000001,84.732161625,(-32167.923353558574-5979.082282522466j),(-12191.690024016703-8304.159015245845j),(-4187.101226899065-8494.402450482297j)
123.50000700000001,84.86460675000001,(-31569.835181552407-8947.645820616446j),(-11301.854923002944-9486.27182337618j),(-3235.9256634981707-8894.573579276654j)
123.50000700000001,84.9837645,(-31364.029874187443-9716.061826216483j),(-11055.202396516102-9768.065500931109j),(-2995.0891726393256-8973.611545708984j)
123.50000700000001,85.116685875,(-31924.898190628057-7930.098876244692j),(-11642.374990162923-9058.764583741518j),(-3593.076303405246-8739.896030428194j)
123.50000700000001,85.24889287500001,(-32380.915570959867-6127.435063936473j),(-12191.971549547246-8314.68940398564j),(-4179.980477705234-8478.774841562117j)
123.50000700000001,85.367955375,(-32066.87416407772-7615.957816622341j),(-11751.160134770453-8912.93766691444j),(-3710.4501106310663-8684.496008965325j)
123.50000700000001,85.50106725,(-32063.037918626593-7617.799801837865j),(-11759.363550904718-8916.733265151315j),(-3712.3443962306424-8691.259799930662j)
123.50000700000001,85.633417125,(-32316.94527634411-6504.713852715357j),(-12081.45330245774-8468.303677362612j),(-4062.147860955151-8529.9484806137j)
123.50000700000001,85.76552887500002,(-31866.84828225937-8339.377523028586j),(-11527.54540808075-9205.409936432483j),(-3473.741208276231-8782.912029189243j)
123.50000700000001,85.898116875,(-31575.23618554554-9438.25767383145j),(-11173.962066043776-9635.63324504916j),(-3110.6278347710927-8923.816736584406j)
123.50000700000001,86.030562,(-32245.760753471262-6871.679276665844j),(-11978.756775437958-8611.283890538365j),(-3944.6659955871532-8582.289290462373j)
123.50000700000001,86.17638975,(-31769.31338379538-9151.852843381295j),(-11298.633262016752-9506.027049830156j),(-3230.681994651786-8874.963037820507j)
123.50000700000001,86.308834875,(-32271.68487561447-7328.099966040328j),(-11867.807066415708-8773.308324347392j),(-3827.132024283924-8627.793133376223j)
123.50000700000001,86.428326,(-32034.457513982554-8470.06734496625j),(-11526.048076343286-9218.285818756398j),(-3464.2414175818567-8771.959332386195j)
123.50000700000001,86.56134262500001,(-32053.807248494624-8487.878318337554j),(-11527.977697772734-9220.216218635214j),(-3465.351222598233-8770.480264033213j)
123.50000700000001,86.693454375,(-31746.60644556991-9604.637543469193j),(-11166.688338251375-9646.823300290198j),(-3102.9873693149484-8904.249081602771j)
123.50000700000001,86.825280375,(-32195.029356537892-8147.6665476459975j),(-11648.728385103801-9074.861704274535j),(-3585.246601407264-8720.58590581779j)
123.50000700000001,86.95896375000001,(-31635.490033676124-9968.56326094576j),(-11053.717191829048-9789.989133800942j),(-2984.768574520892-8950.062748044224j)
123.50000700000001,87.0910755,(-31826.679565213377-9218.627545836312j),(-11292.282122767667-9506.467086308872j),(-3227.903971825124-8866.790547596427j)
123.50000700000001,87.22275862500001,(-31922.648798446946-8851.001693844053j),(-11413.379603750018-9364.700923788763j),(-3349.484507239894-8821.843521169798j)
123.50000700000001,87.35520375,(-32064.33074940245-8510.221689010963j),(-11529.169948720139-9222.090695694567j),(-3462.5954031503643-8770.368276356367j)
123.50000700000001,87.4888395,(-32603.326096467856-6287.199241494084j),(-12191.906050243839-8330.674355035628j),(-4168.258176986326-8462.748491232484j)
123.50000700000001,87.63357187500002,(-32525.00215779785-6669.720762541003j),(-12089.837205671894-8479.651547920508j),(-4054.9846647333266-8514.547556064805j)
123.50000700000001,87.765969375,(-32132.422238619474-8537.725016544724j),(-11533.869937384417-9226.87802599281j),(-3456.527320350901-8767.765570958552j)
123.50000700000001,87.885222375,(-32032.99944941227-8927.296648001535j),(-11411.314026713604-9372.900153904155j),(-3340.7240165582416-8812.944575937745j)
123.50000700000001,88.031574,(-31661.053113294773-9999.730456518308j),(-11053.727145422643-9789.472607447255j),(-2983.546707088955-8947.057757302091j)
123.50000700000001,88.16411437500001,(-31782.886827238617-9620.8946844627j),(-11181.229918268384-9655.66004300926j),(-3099.697178950472-8913.367202370498j)
123.50000700000001,88.282700625,(-31642.665423622857-9991.46750321726j),(-11055.138527637451-9791.57064231344j),(-2982.424458141492-8948.816838567322j)
123.50000700000001,88.415622,(-31937.245114992365-8866.769826679087j),(-11410.036613835677-9371.175991555583j),(-3341.820260465697-8823.006398590584j)
123.50000700000001,88.548067125,(-32098.84943209092-8109.658705803025j),(-11640.524260343267-9074.636582737021j),(-3584.482705816276-8724.867482282021j)
123.50000700000001,88.66679625,(-31700.043428907178-9583.39202186781j),(-11172.737524974682-9653.53025163585j),(-3106.6260125848494-8912.23429601416j)
123.50000700000001,88.799908125,(-31712.85954726682-9585.682654673583j),(-11179.816721184856-9655.164231489049j),(-3101.440953619631-8919.263791672363j)
123.50000700000001,88.91930400000001,(-31687.700430193072-9592.302966817597j),(-11173.374688773336-9650.012458823308j),(-3105.194994272039-8915.106472467965j)
123.50000700000001,89.05093950000001,(-31969.7395841022-8480.606058195086j),(-11523.731546953528-9221.832493030595j),(-3466.4938172714724-8776.148324544594j)
123.50000700000001,89.1835275,(-32387.056973055976-6614.98221695983j),(-12084.430719935059-8484.442224406032j),(-4056.237215944656-8527.962202007908j)
123.50000700000001,89.30325675,(-32231.6194168585-6958.144417980497j),(-11974.703238765116-8627.096289469748j),(-3943.081026149397-8586.365354997963j)
123.50000700000001,89.448894,(-32262.732786832974-6125.561912858564j),(-12189.62775455773-8322.346076697755j),(-4180.522031760166-8490.017160232077j)
123.50000700000001,89.59538850000001,(-31330.362203379802-9338.300661055571j),(-11166.414039363619-9635.809374544653j),(-3113.5474443916883-8946.075438732902j)
123.50000700000001,89.713641375,(-31203.523713541148-9261.000958485987j),(-11163.04352034952-9627.853398342171j),(-3115.216660850736-8955.20686084339j)
123.50000700000001,89.84599125000001,(-31511.10452936013-7353.7441970713535j),(-11736.905129659921-8903.790675993881j),(-3717.381103898676-8734.723694140848j)
123.50000700000001,89.978912625,(-30799.989614966347-8986.271510991915j),(-11147.858983967733-9607.253655210381j),(-3120.8140873929633-8978.57584688221j)
123.50000700000001,90.097594125,(-30666.87790544809-8483.189691625847j),(-11251.872463299944-9449.703742121397j),(-3249.02843835514-8948.501299001284j)
123.50000700000001,90.231801375,(-30813.99194793705-6133.740750272949j),(-11914.021667266703-8545.99937573716j),(-3971.957533910178-8672.69569640734j)
123.50000700000001,90.376486125,(-29459.371970780776-9326.746583382497j),(-10723.353583671244-9929.87380828536j),(-2768.9302638407817-9147.620879742171j)
123.50000700000001,90.509740875,(-29671.972403479303-5896.198917854488j),(-11724.532393290261-8589.670548885155j),(-3872.866967802053-8741.729176149931j)
123.50000700000001,90.642186,(-28549.47582841479-6397.076950817534j),(-11297.873201012604-8898.307230383129j),(-3521.254230692216-8877.679139783277j)
123.50000700000001,90.77325,(-27236.23272211851-7086.949902006716j),(-10708.951831620701-9282.4882752027j),(-3031.862677436122-8996.51356636517j)
123.50000700000001,90.90745725000001,(-25720.23223299568-7934.793659170207j),(-9952.428322424354-9693.958492391796j),(-2413.869320195409-9075.166007955213j)
123.50000700000001,91.038854625,(-24738.500033321696-5333.4409404508915j),(-10388.095554938987-8582.507790096017j),(-3124.011605245918-8660.481153332465j)
123.50000700000001,91.17082350000001,(-22998.356876012618-6252.265280632163j),(-9463.68551238031-8989.529439198102j),(-2390.170873540628-8688.220181093373j)
123.50000700000001,91.3041735,(-22203.641426530772-4369.660908667218j),(-9780.687515371272-8097.957230352136j),(-2948.6637258327346-8337.580330615983j)
123.50000700000001,91.436237625,(-20739.892921187427-5032.618326961483j),(-9004.862621672217-8360.58398941765j),(-2350.813767165071-8320.999723825864j)
123.50000700000001,91.55501437500001,(-19818.16538128272-5089.696800302693j),(-8621.035099638033-8356.31483940657j),(-2112.2986895227814-8242.84230492117j)
123.50000700000001,91.674362625,(-18886.93103763992-5623.341562391969j),(-8047.477280212344-8559.901050835946j),(-1652.93892731419-8218.129112343518j)
123.50000700000001,91.80718875000001,(-18395.450746278508-4867.013592218795j),(-8119.445076165671-8156.222238188492j),(-1864.4548788580496-8047.6745233283145j)
123.50000700000001,91.93953862500001,(-17427.658190651877-6246.79036644935j),(-7168.161472984757-8763.46050040145j),(-985.5016403573361-8108.189033364513j)
123.50000700000001,92.05912500000001,(-17701.21762392154-4045.511313563031j),(-8131.676842259185-7688.650206574906j),(-2066.1524726978937-7833.343032068509j)
123.50000700000001,92.204047875,(-17327.993723495638-4322.377802242941j),(-7872.66517329512-7803.862362857053j),(-1850.2801549061164-7832.756634764461j)
123.50000700000001,92.336921625,(-16510.831589387457-6151.565532419019j),(-6789.334907817947-8644.906489863024j),(-774.0155267728171-7961.818162711528j)
123.50000700000001,92.4692715,(-16351.372368511322-6052.710682592419j),(-6755.775027348264-8589.896084375927j),(-773.9102195812259-7927.785356657989j)
123.50000700000001,92.60328825,(-16584.6411075715-4842.052368423664j),(-7347.115551413339-8004.117303021335j),(-1417.2934707482818-7803.150479066891j)
123.50000700000001,92.7211125,(-16538.645221083767-4593.31544131036j),(-7423.0337337919245-7875.358614417879j),(-1522.3392512574344-7762.892792412105j)
123.50000700000001,92.85360525,(-16394.915322210018-4742.245005073283j),(-7302.341926279659-7935.04841617255j),(-1414.8608932844081-7762.162588026769j)
123.50000700000001,92.98714575,(-16254.128938099862-4884.3986481632355j),(-7181.259815408848-7998.048034382305j),(-1304.906155432973-7761.052777419383j)
123.50000700000001,93.13292587500001,(-16239.580184733923-4664.88838438962j),(-7262.066840521801-7881.779083721109j),(-1413.1650389015208-7727.9417335986j)
123.50000700000001,93.250845375,(-16126.109732489278-4825.9485532092185j),(-7153.371884674123-7951.820986940884j),(-1306.1984102986835-7731.878310829371j)
123.50000700000001,93.3844335,(-15567.714031153442-6257.076566278395j),(-6305.081232134988-8606.475502795063j),(-459.83562944226486-7818.23554513628j)
123.50000700000001,93.503829375,(-15920.88256765388-5150.891142265384j),(-6926.489739136531-8094.655073275916j),(-1096.0698525123676-7744.004953506958j)
123.50000700000001,93.63503625000001,(-15942.90190347082-4945.879397929162j),(-7020.837208533-7992.574495902691j),(-1201.9620114519112-7721.842431859832j)
123.50000700000001,93.76762425,(-16073.677856264456-4374.270837916485j),(-7307.585024764229-7707.941806661202j),(-1514.520861772891-7657.873224466755j)
123.50000700000001,93.901212375,(-15576.164599317322-5820.790035814762j),(-6490.372724400584-8396.434969869399j),(-673.0588169655643-7770.632374392237j)
123.50000700000001,94.019227125,(-15737.080678284998-5264.592735939952j),(-6796.810770557538-8128.843222425563j),(-991.5907508653443-7728.62243841441j)
123.50000700000001,94.138575375,(-15834.97057519201-4896.4210554254205j),(-6993.295009621756-7953.14470923744j),(-1200.2348732745115-7695.645649750006j)
123.50000700000001,94.2721635,(-15870.929307509869-4700.508946227563j),(-7083.047898092323-7860.3538913427765j),(-1304.550455039439-7673.788519655089j)
123.50000700000001,94.40418000000001,(-15746.614894082802-5060.842658888141j),(-6883.1669893919225-8029.986964142432j),(-1096.181649505674-7702.438186832968j)
123.50000700000001,94.537006125,(-15407.32081703427-5943.702377358839j),(-6365.673993558721-8436.514672511275j),(-568.7183535852049-7753.82419175955j)
123.50000700000001,94.66954650000001,(-15654.080164946005-5225.938470083578j),(-6777.411946259065-8102.789837792514j),(-989.1103040804896-7712.604676079875j)
123.50000700000001,94.801229625,(-15393.925529583634-5937.822126011103j),(-6357.248395534199-8429.746739985418j),(-570.4497093144602-7751.911350474572j)
123.50000700000001,94.93462725,(-15862.166600514158-4492.5521339394145j),(-7169.515358954664-7748.225608371108j),(-1406.8574638945395-7642.343674358233j)
123.50000700000001,95.066596125,(-15902.358709597303-4304.088369616802j),(-7264.058786124822-7649.200526120069j),(-1509.169270581172-7616.764378525335j)
123.50000700000001,95.18532525,(-15154.809909509782-6449.705943514387j),(-6032.193280410257-8654.117148276477j),(-249.80496135239287-7763.895208730644j)
123.50000700000001,95.318199,(-15223.271013953108-6272.550179894852j),(-6136.869113905181-8576.019521348893j),(-356.89551321519497-7757.44523028735j)
123.50000700000001,95.464884,(-15282.54297205147-6094.793528370023j),(-6246.719865553474-8496.858617579737j),(-462.27292652594605-7752.828095686066j)
123.50000700000001,95.58256537500002,(-15487.193194569343-5563.14343496076j),(-6557.562783945517-8257.750809319794j),(-779.3748290544328-7728.219450181529j)
123.50000700000001,95.715153375,(-15607.144912598857-5202.083311292671j),(-6763.885033286579-8088.513863566457j),(-989.012300018361-7699.541596627371j)
123.50000700000001,95.83483500000001,(-15415.59319545564-5737.404155896339j),(-6453.899948971298-8334.184756090923j),(-675.3719302203585-7735.313947935797j)
123.50000700000001,95.966899125,(-15200.01771573436-6258.595314171691j),(-6133.060826874007-8568.642976729057j),(-357.03949009976-7752.964860047743j)
123.50000700000001,96.09958237500001,(-15652.636934622918-5015.986628051698j),(-6861.983772524121-7997.094073318483j),(-1093.6377715603157-7686.009977083893j)
123.50000700000001,96.233503875,(-15811.362260668151-4468.170721566402j),(-7159.078111641897-7728.52006036693j),(-1408.2057928393945-7631.7145335433015j)
123.50000700000001,96.35151862500001,(-15648.589710999333-5010.374396044654j),(-6860.043918756992-7990.453497011232j),(-1093.9710884155033-7679.895446409938j)
123.50000700000001,96.471533625,(-15700.514101909574-4827.088790251899j),(-6961.196547001944-7906.83963388493j),(-1198.1067515421764-7666.931211098675j)
123.50000700000001,96.60435975,(-15582.294736817053-5187.000065484657j),(-6756.428938273714-8075.6099746225555j),(-989.8253987013728-7695.98002962351j)
123.50000700000001,96.735661875,(-15329.413916674326-5900.845598293781j),(-6346.613645265124-8406.874128710471j),(-569.9769813356075-7738.526601079872j)
123.50000700000001,96.85448625000001,(-15639.430618669241-5002.756137511931j),(-6860.031782632974-7989.90113529922j),(-1095.4941879026364-7679.160630078895j)
123.50000700000001,96.98850300000001,(-15578.057551392216-5187.163462632125j),(-6756.483405631906-8078.155543873071j),(-988.9107589700898-7694.568899007882j)
123.50000700000001,97.1205195,(-15805.811256708375-4463.779473293524j),(-7153.047634613427-7725.481786966601j),(-1406.1986037826427-7631.825259168161j)
123.50000700000001,97.239915375,(-15323.650849122034-5896.479434806282j),(-6340.953406913454-8402.12554335947j),(-569.6762785964371-7736.005695971935j)
123.50000700000001,97.358120625,(-15256.207469953359-6075.949571608119j),(-6239.595737215575-8483.662480051158j),(-461.5952326731775-7742.085692737541j)
123.50000700000001,97.4916135,(-15517.866883379926-5366.373717095898j),(-6655.965503532012-8156.69161976851j),(-884.2490098589593-7708.646043633775j)
123.65269275,97.49999550000001,(-15183.323906095235-6241.436450773276j),(-6129.228982745502-8555.986408297073j),(-360.5088173466886-7746.31355992513j)
123.821571,97.49999550000001,(-15691.644938629172-4821.558154852608j),(-6958.105785268079-7898.967528445839j),(-1201.9262476573767-7662.899591516611j)
123.99283050000001,97.49999550000001,(-15745.859545010953-4641.925306361129j),(-7055.41318387679-7812.796491016965j),(-1304.8144713202316-7647.229538096845j)
124.185949875,97.49999550000001,(-15316.933026031395-5895.423564802018j),(-6341.8700179865245-8405.593610376582j),(-569.3281041463703-7735.686978463566j)
124.35878100000001,97.49999550000001,(-15582.99223097838-5186.050802901856j),(-6760.065404308246-8077.364721008731j),(-989.9311379635562-7696.406567419678j)
124.54651875,97.49999550000001,(-15639.523726951385-5004.311580229533j),(-6858.205731906841-7990.783585607845j),(-1094.4162636867568-7681.274002826272j)
124.70001412500001,97.49999550000001,(-15184.81449194888-6247.914603916114j),(-6130.656402953927-8562.394122849473j),(-359.67317580555004-7749.415086590462j)
124.87194037500001,97.49999550000001,(-15327.953245179157-5894.286522860773j),(-6344.124747153524-8405.491634573813j),(-570.6883350843358-7738.058910789639j)
125.06482162500002,97.49999550000001,(-15579.337889642768-5186.038257785869j),(-6761.768430495268-8078.400939022445j),(-989.8807043012694-7695.765240591027j)
125.2550835,97.49999550000001,(-15854.560500134232-4281.4489398933565j),(-7249.413960441778-7636.972150638963j),(-1510.4368632135365-7610.395267831587j)
125.449726875,97.49999550000001,(-15255.949696052623-6077.837323730738j),(-6238.0773660500245-8483.04757158686j),(-465.55399535775933-7742.546871083185j)
125.6440845,97.49999550000001,(-15748.368783780641-4644.479649536913j),(-7057.528166449954-7816.679672586641j),(-1302.1983072542926-7647.7760930777295j)
125.81567737500002,97.49999550000001,(-15852.974945904389-4279.847284244945j),(-7251.215618036227-7635.913024751902j),(-1510.9548497718918-7608.6348758289105j)
126.007320375,97.49999550000001,(-15806.358624199136-4462.635715760367j),(-7156.391486436478-7727.761292793936j),(-1405.9703659234378-7630.7858011670505j)
126.17748450000002,97.49999550000001,(-15848.167576152291-4277.565535253519j),(-7250.133432416996-7631.157680544629j),(-1510.476779541964-7610.312526135729j)
126.347648625,97.49999550000001,(-15187.041688585101-6249.805366535699j),(-6130.974315262891-8563.67440871257j),(-356.8413467130555-7751.631841769207j)
126.516717375,97.49999550000001,(-15754.913138846654-4645.668832338625j),(-7055.885035556519-7817.719409203448j),(-1303.3454499965992-7650.200712792327j)
126.68654812500002,97.49999550000001,(-15119.978203223476-6427.160575919439j),(-6025.140555245254-8643.637059086086j),(-253.2611554029374-7757.416137342332j)
126.85985550000001,97.49999550000001,(-15397.405824599227-5724.606069298836j),(-6451.743633036747-8328.27984204852j),(-676.598198615075-7731.228503297783j)
